split,image,label,class_id,cx,cy,width,height,area
train,datasets/brain-tumor/images/train/00281_128.jpg,datasets/brain-tumor/labels/train/00281_128.txt,1,0.45892,0.347418,0.079812,0.08216,0.006557353919999999
train,datasets/brain-tumor/images/train/00281_98.jpg,datasets/brain-tumor/labels/train/00281_98.txt,1,0.443662,0.360915,0.049296,0.059859,0.0029508092640000002
train,datasets/brain-tumor/images/train/00282_83.jpg,datasets/brain-tumor/labels/train/00282_83.txt,1,0.252739,0.545188,0.131455,0.109155,0.014348970525
train,datasets/brain-tumor/images/train/00282_87.jpg,datasets/brain-tumor/labels/train/00282_87.txt,1,0.248044,0.557512,0.131455,0.119718,0.015737529689999998
train,datasets/brain-tumor/images/train/00282_93.jpg,datasets/brain-tumor/labels/train/00282_93.txt,1,0.264476,0.55223,0.13615,0.109155,0.01486145325
train,datasets/brain-tumor/images/train/00282_99.jpg,datasets/brain-tumor/labels/train/00282_99.txt,1,0.245696,0.556338,0.098592,0.079812,0.007868824703999999
train,datasets/brain-tumor/images/train/00284_149.jpg,datasets/brain-tumor/labels/train/00284_149.txt,1,0.555556,0.441315,0.067293,0.058685,0.0039490897050000005
train,datasets/brain-tumor/images/train/00285_87.jpg,datasets/brain-tumor/labels/train/00285_87.txt,1,0.282473,0.823944,0.053208,0.046948,0.002498009184
train,datasets/brain-tumor/images/train/00285_93.jpg,datasets/brain-tumor/labels/train/00285_93.txt,1,0.286385,0.831573,0.070423,0.073944,0.005207358312
train,datasets/brain-tumor/images/train/00291_22.jpg,datasets/brain-tumor/labels/train/00291_22.txt,1,0.46822,0.742371,0.115565,0.109155,0.012614497575
train,datasets/brain-tumor/images/train/00291_23.jpg,datasets/brain-tumor/labels/train/00291_23.txt,1,0.466053,0.756455,0.128566,0.134977,0.017353452982000004
train,datasets/brain-tumor/images/train/00291_24.jpg,datasets/brain-tumor/labels/train/00291_24.txt,1,0.460997,0.756455,0.124233,0.111502,0.013852227966
train,datasets/brain-tumor/images/train/00294_20.jpg,datasets/brain-tumor/labels/train/00294_20.txt,1,0.411469,0.786972,0.142186,0.153756,0.021861950616000003
train,datasets/brain-tumor/images/train/00294_21.jpg,datasets/brain-tumor/labels/train/00294_21.txt,1,0.411469,0.788146,0.1556,0.149061,0.0231938916
train,datasets/brain-tumor/images/train/00294_22.jpg,datasets/brain-tumor/labels/train/00294_22.txt,1,0.413481,0.778756,0.16499,0.125587,0.02072059913
train,datasets/brain-tumor/images/train/00294_23.jpg,datasets/brain-tumor/labels/train/00294_23.txt,1,0.408786,0.783451,0.1556,0.11385,0.01771506
train,datasets/brain-tumor/images/train/00296_118.jpg,datasets/brain-tumor/labels/train/00296_118.txt,1,0.50626,0.545188,0.100156,0.10446,0.010462295759999999
train,datasets/brain-tumor/images/train/00296_124.jpg,datasets/brain-tumor/labels/train/00296_124.txt,1,0.505477,0.518779,0.12989,0.169014,0.02195322846
train,datasets/brain-tumor/images/train/00296_125.jpg,datasets/brain-tumor/labels/train/00296_125.txt,1,0.505477,0.501761,0.123631,0.196009,0.024232788679
train,datasets/brain-tumor/images/train/00296_130.jpg,datasets/brain-tumor/labels/train/00296_130.txt,1,0.500782,0.512324,0.104851,0.16784,0.01759819184
train,datasets/brain-tumor/images/train/00296_132.jpg,datasets/brain-tumor/labels/train/00296_132.txt,1,0.500782,0.506455,0.092332,0.142019,0.013112898308
train,datasets/brain-tumor/images/train/00299_101.jpg,datasets/brain-tumor/labels/train/00299_101.txt,1,0.29734,0.714202,0.114241,0.088028,0.010056406747999999
train,datasets/brain-tumor/images/train/00299_91.jpg,datasets/brain-tumor/labels/train/00299_91.txt,1,0.318466,0.723592,0.078247,0.062207,0.004867511129
train,datasets/brain-tumor/images/train/00303_81.jpg,datasets/brain-tumor/labels/train/00303_81.txt,1,0.741002,0.721831,0.178404,0.112676,0.020101849104
train,datasets/brain-tumor/images/train/00303_85.jpg,datasets/brain-tumor/labels/train/00303_85.txt,1,0.7277,0.734742,0.101721,0.068075,0.006924657075
train,datasets/brain-tumor/images/train/00304_101.jpg,datasets/brain-tumor/labels/train/00304_101.txt,1,0.294992,0.499413,0.209703,0.235915,0.049472083245000006
train,datasets/brain-tumor/images/train/00304_107.jpg,datasets/brain-tumor/labels/train/00304_107.txt,1,0.306729,0.516432,0.201878,0.199531,0.040280919218
train,datasets/brain-tumor/images/train/00304_113.jpg,datasets/brain-tumor/labels/train/00304_113.txt,1,0.317684,0.513498,0.13928,0.165493,0.02304986504
train,datasets/brain-tumor/images/train/00304_119.jpg,datasets/brain-tumor/labels/train/00304_119.txt,1,0.317684,0.482981,0.126761,0.120892,0.015324390812000002
train,datasets/brain-tumor/images/train/00304_98.jpg,datasets/brain-tumor/labels/train/00304_98.txt,1,0.29734,0.505282,0.214397,0.221831,0.047559900907
train,datasets/brain-tumor/images/train/00305_105.jpg,datasets/brain-tumor/labels/train/00305_105.txt,1,0.629695,0.390845,0.083333,0.079812,0.006650973396
train,datasets/brain-tumor/images/train/00305_107.jpg,datasets/brain-tumor/labels/train/00305_107.txt,1,0.627347,0.390845,0.085681,0.077465,0.006637278665
train,datasets/brain-tumor/images/train/00305_113.jpg,datasets/brain-tumor/labels/train/00305_113.txt,1,0.619131,0.385563,0.066901,0.059859,0.004004626959
train,datasets/brain-tumor/images/train/00305_116.jpg,datasets/brain-tumor/labels/train/00305_116.txt,1,0.619131,0.382042,0.04108,0.03169,0.0013018252
train,datasets/brain-tumor/images/train/00305_97.jpg,datasets/brain-tumor/labels/train/00305_97.txt,1,0.641432,0.38439,0.048122,0.050469,0.002428669218
train,datasets/brain-tumor/images/train/00305_98.jpg,datasets/brain-tumor/labels/train/00305_98.txt,1,0.642606,0.382629,0.059859,0.056338,0.003372336342
train,datasets/brain-tumor/images/train/00306_102.jpg,datasets/brain-tumor/labels/train/00306_102.txt,1,0.710485,0.55223,0.211268,0.205399,0.043394235932
train,datasets/brain-tumor/images/train/00306_109.jpg,datasets/brain-tumor/labels/train/00306_109.txt,1,0.713615,0.556338,0.214397,0.176056,0.037745878232
train,datasets/brain-tumor/images/train/00306_115.jpg,datasets/brain-tumor/labels/train/00306_115.txt,1,0.683099,0.566901,0.118936,0.105634,0.012563685424
train,datasets/brain-tumor/images/train/00306_92.jpg,datasets/brain-tumor/labels/train/00306_92.txt,1,0.71205,0.527582,0.195618,0.193662,0.037883773116
train,datasets/brain-tumor/images/train/00306_96.jpg,datasets/brain-tumor/labels/train/00306_96.txt,1,0.699531,0.538146,0.179969,0.212441,0.038232794328999994
train,datasets/brain-tumor/images/train/00311_105.jpg,datasets/brain-tumor/labels/train/00311_105.txt,1,0.737089,0.549296,0.123631,0.089202,0.011028132462
train,datasets/brain-tumor/images/train/00311_111.jpg,datasets/brain-tumor/labels/train/00311_111.txt,1,0.748826,0.550469,0.175274,0.089202,0.015634791348000002
train,datasets/brain-tumor/images/train/00311_117.jpg,datasets/brain-tumor/labels/train/00311_117.txt,1,0.755086,0.555164,0.172144,0.089202,0.015355589087999999
train,datasets/brain-tumor/images/train/00311_118.jpg,datasets/brain-tumor/labels/train/00311_118.txt,1,0.756651,0.550469,0.169014,0.08216,0.013886190239999999
train,datasets/brain-tumor/images/train/00311_123.jpg,datasets/brain-tumor/labels/train/00311_123.txt,1,0.794992,0.553991,0.082942,0.061033,0.0050621990859999995
train,datasets/brain-tumor/images/train/00313_118.jpg,datasets/brain-tumor/labels/train/00313_118.txt,1,0.510172,0.786972,0.082942,0.092723,0.0076906310660000005
train,datasets/brain-tumor/images/train/00313_119.jpg,datasets/brain-tumor/labels/train/00313_119.txt,1,0.513302,0.789319,0.073552,0.097418,0.007165288736000001
train,datasets/brain-tumor/images/train/00313_124.jpg,datasets/brain-tumor/labels/train/00313_124.txt,1,0.510955,0.796362,0.100156,0.088028,0.008816532367999999
train,datasets/brain-tumor/images/train/00313_126.jpg,datasets/brain-tumor/labels/train/00313_126.txt,1,0.515649,0.791667,0.106416,0.083333,0.008867964528
train,datasets/brain-tumor/images/train/00313_130.jpg,datasets/brain-tumor/labels/train/00313_130.txt,1,0.520344,0.792254,0.112676,0.086854,0.009786361304
train,datasets/brain-tumor/images/train/00313_133.jpg,datasets/brain-tumor/labels/train/00313_133.txt,1,0.516432,0.788732,0.111111,0.079812,0.008867991132
train,datasets/brain-tumor/images/train/00317_20.jpg,datasets/brain-tumor/labels/train/00317_20.txt,1,0.440141,0.436033,0.098592,0.073944,0.007290286847999999
train,datasets/brain-tumor/images/train/00317_21.jpg,datasets/brain-tumor/labels/train/00317_21.txt,1,0.430751,0.43662,0.124413,0.084507,0.010513769390999999
train,datasets/brain-tumor/images/train/00317_22.jpg,datasets/brain-tumor/labels/train/00317_22.txt,1,0.424883,0.437207,0.112676,0.090376,0.010183206176
train,datasets/brain-tumor/images/train/00317_23.jpg,datasets/brain-tumor/labels/train/00317_23.txt,1,0.426056,0.434272,0.119718,0.084507,0.010117009026
train,datasets/brain-tumor/images/train/00317_24.jpg,datasets/brain-tumor/labels/train/00317_24.txt,1,0.420775,0.431338,0.120892,0.080986,0.009790559512
train,datasets/brain-tumor/images/train/00317_25.jpg,datasets/brain-tumor/labels/train/00317_25.txt,1,0.414319,0.423122,0.086854,0.076291,0.006626178514
train,datasets/brain-tumor/images/train/00317_26.jpg,datasets/brain-tumor/labels/train/00317_26.txt,1,0.414906,0.422535,0.071596,0.07277,0.005210040920000001
train,datasets/brain-tumor/images/train/00317_27.jpg,datasets/brain-tumor/labels/train/00317_27.txt,1,0.41784,0.420775,0.068075,0.069249,0.004714125675
train,datasets/brain-tumor/images/train/00317_28.jpg,datasets/brain-tumor/labels/train/00317_28.txt,1,0.429577,0.420188,0.044601,0.053991,0.002408052591
train,datasets/brain-tumor/images/train/00322_108.jpg,datasets/brain-tumor/labels/train/00322_108.txt,1,0.323161,0.49061,0.150235,0.117371,0.017633232185
train,datasets/brain-tumor/images/train/00322_114.jpg,datasets/brain-tumor/labels/train/00322_114.txt,1,0.328638,0.494131,0.192488,0.187793,0.036147898984
train,datasets/brain-tumor/images/train/00322_115.jpg,datasets/brain-tumor/labels/train/00322_115.txt,1,0.332551,0.49061,0.206573,0.206573,0.042672404329000005
train,datasets/brain-tumor/images/train/00322_121.jpg,datasets/brain-tumor/labels/train/00322_121.txt,1,0.341158,0.494131,0.226917,0.215962,0.049005449154
train,datasets/brain-tumor/images/train/00322_121.jpg,datasets/brain-tumor/labels/train/00322_121.txt,1,0.616588,0.515845,0.117371,0.116197,0.013638158087
train,datasets/brain-tumor/images/train/00322_122.jpg,datasets/brain-tumor/labels/train/00322_122.txt,1,0.339593,0.494718,0.226917,0.212441,0.048206474397
train,datasets/brain-tumor/images/train/00322_122.jpg,datasets/brain-tumor/labels/train/00322_122.txt,1,0.625978,0.519366,0.13302,0.11385,0.015144327
train,datasets/brain-tumor/images/train/00322_127.jpg,datasets/brain-tumor/labels/train/00322_127.txt,1,0.35133,0.490023,0.203443,0.212441,0.043219634363
train,datasets/brain-tumor/images/train/00322_127.jpg,datasets/brain-tumor/labels/train/00322_127.txt,1,0.628326,0.525822,0.143975,0.152582,0.021967993449999997
train,datasets/brain-tumor/images/train/00322_130.jpg,datasets/brain-tumor/labels/train/00322_130.txt,1,0.364632,0.492958,0.167449,0.192488,0.032231923111999995
train,datasets/brain-tumor/images/train/00322_130.jpg,datasets/brain-tumor/labels/train/00322_130.txt,1,0.630673,0.524061,0.13928,0.165493,0.02304986504
train,datasets/brain-tumor/images/train/00322_134.jpg,datasets/brain-tumor/labels/train/00322_134.txt,1,0.359155,0.494131,0.178404,0.169014,0.030152773656
train,datasets/brain-tumor/images/train/00322_134.jpg,datasets/brain-tumor/labels/train/00322_134.txt,1,0.622066,0.527582,0.162754,0.200704,0.032665378816
train,datasets/brain-tumor/images/train/00322_140.jpg,datasets/brain-tumor/labels/train/00322_140.txt,1,0.342723,0.5,0.164319,0.112676,0.018514807644
train,datasets/brain-tumor/images/train/00322_140.jpg,datasets/brain-tumor/labels/train/00322_140.txt,1,0.617371,0.525822,0.156495,0.206573,0.032327641635
train,datasets/brain-tumor/images/train/00322_147.jpg,datasets/brain-tumor/labels/train/00322_147.txt,1,0.614241,0.536385,0.156495,0.183099,0.028654078005
train,datasets/brain-tumor/images/train/00322_153.jpg,datasets/brain-tumor/labels/train/00322_153.txt,1,0.604069,0.535211,0.126761,0.133803,0.016961002083000002
train,datasets/brain-tumor/images/train/00328_100.jpg,datasets/brain-tumor/labels/train/00328_100.txt,1,0.296557,0.692488,0.209703,0.105634,0.022151766702
train,datasets/brain-tumor/images/train/00328_90.jpg,datasets/brain-tumor/labels/train/00328_90.txt,1,0.286385,0.692488,0.201878,0.117371,0.023694622738
train,datasets/brain-tumor/images/train/00328_90.jpg,datasets/brain-tumor/labels/train/00328_90.txt,1,0.305164,0.789906,0.14241,0.096244,0.01370610804
train,datasets/brain-tumor/images/train/00328_94.jpg,datasets/brain-tumor/labels/train/00328_94.txt,1,0.29421,0.691901,0.201878,0.132629,0.026774877262
train,datasets/brain-tumor/images/train/00328_94.jpg,datasets/brain-tumor/labels/train/00328_94.txt,1,0.301252,0.79284,0.147105,0.090376,0.01329476148
train,datasets/brain-tumor/images/train/00329_87.jpg,datasets/brain-tumor/labels/train/00329_87.txt,1,0.300469,0.446596,0.104851,0.097418,0.010214374718
train,datasets/brain-tumor/images/train/00329_90.jpg,datasets/brain-tumor/labels/train/00329_90.txt,1,0.330203,0.447183,0.12989,0.084507,0.01097661423
train,datasets/brain-tumor/images/train/00332_141.jpg,datasets/brain-tumor/labels/train/00332_141.txt,1,0.376369,0.532864,0.131455,0.100939,0.013268936245
train,datasets/brain-tumor/images/train/00332_147.jpg,datasets/brain-tumor/labels/train/00332_147.txt,1,0.383412,0.527582,0.114241,0.106808,0.012201852728
train,datasets/brain-tumor/images/train/00334_101.jpg,datasets/brain-tumor/labels/train/00334_101.txt,1,0.391236,0.680164,0.208138,0.137324,0.028582342711999997
train,datasets/brain-tumor/images/train/00334_108.jpg,datasets/brain-tumor/labels/train/00334_108.txt,1,0.406103,0.670188,0.209703,0.157277,0.032981458731
train,datasets/brain-tumor/images/train/00334_114.jpg,datasets/brain-tumor/labels/train/00334_114.txt,1,0.408451,0.660211,0.195618,0.134977,0.026403930786
train,datasets/brain-tumor/images/train/00334_120.jpg,datasets/brain-tumor/labels/train/00334_120.txt,1,0.437402,0.642019,0.156495,0.098592,0.01542915504
train,datasets/brain-tumor/images/train/00334_121.jpg,datasets/brain-tumor/labels/train/00334_121.txt,1,0.442879,0.630282,0.13615,0.075117,0.01022717955
train,datasets/brain-tumor/images/train/00334_91.jpg,datasets/brain-tumor/labels/train/00334_91.txt,1,0.381847,0.626174,0.158059,0.144366,0.022818345594
train,datasets/brain-tumor/images/train/00334_95.jpg,datasets/brain-tumor/labels/train/00334_95.txt,1,0.381847,0.650235,0.189358,0.133803,0.025336668474000002
train,datasets/brain-tumor/images/train/00338_15.jpg,datasets/brain-tumor/labels/train/00338_15.txt,1,0.617371,0.703638,0.091549,0.11385,0.010422853650000001
train,datasets/brain-tumor/images/train/00340_119.jpg,datasets/brain-tumor/labels/train/00340_119.txt,1,0.649452,0.592723,0.073552,0.06338,0.004661725760000001
train,datasets/brain-tumor/images/train/00340_121.jpg,datasets/brain-tumor/labels/train/00340_121.txt,1,0.649452,0.603286,0.089202,0.068075,0.00607242615
train,datasets/brain-tumor/images/train/00340_126.jpg,datasets/brain-tumor/labels/train/00340_126.txt,1,0.670579,0.519366,0.087637,0.052817,0.004628723429000001
train,datasets/brain-tumor/images/train/00340_126.jpg,datasets/brain-tumor/labels/train/00340_126.txt,1,0.629108,0.592723,0.13302,0.103286,0.01373910372
train,datasets/brain-tumor/images/train/00340_128.jpg,datasets/brain-tumor/labels/train/00340_128.txt,1,0.679969,0.515258,0.093897,0.051643,0.004849122771
train,datasets/brain-tumor/images/train/00340_128.jpg,datasets/brain-tumor/labels/train/00340_128.txt,1,0.621283,0.588615,0.14867,0.10446,0.015530068199999999
train,datasets/brain-tumor/images/train/00340_132.jpg,datasets/brain-tumor/labels/train/00340_132.txt,1,0.688576,0.510563,0.120501,0.061033,0.007354537533
train,datasets/brain-tumor/images/train/00340_138.jpg,datasets/brain-tumor/labels/train/00340_138.txt,1,0.704225,0.507042,0.107981,0.056338,0.0060834335779999995
train,datasets/brain-tumor/images/train/00350_126.jpg,datasets/brain-tumor/labels/train/00350_126.txt,1,0.423318,0.341549,0.065728,0.077465,0.00509161952
train,datasets/brain-tumor/images/train/00350_128.jpg,datasets/brain-tumor/labels/train/00350_128.txt,1,0.4241,0.335094,0.095462,0.085681,0.008179279622
train,datasets/brain-tumor/images/train/00350_132.jpg,datasets/brain-tumor/labels/train/00350_132.txt,1,0.443662,0.340376,0.134585,0.110329,0.014848628465000001
train,datasets/brain-tumor/images/train/00350_135.jpg,datasets/brain-tumor/labels/train/00350_135.txt,1,0.446792,0.339202,0.143975,0.13615,0.01960219625
train,datasets/brain-tumor/images/train/00350_139.jpg,datasets/brain-tumor/labels/train/00350_139.txt,1,0.449922,0.338615,0.156495,0.153756,0.02406204522
train,datasets/brain-tumor/images/train/00350_145.jpg,datasets/brain-tumor/labels/train/00350_145.txt,1,0.459311,0.338615,0.143975,0.158451,0.022812982725
train,datasets/brain-tumor/images/train/00350_151.jpg,datasets/brain-tumor/labels/train/00350_151.txt,1,0.466354,0.353286,0.092332,0.143192,0.013221203744000001
train,datasets/brain-tumor/images/train/00350_157.jpg,datasets/brain-tumor/labels/train/00350_157.txt,1,0.474961,0.358568,0.078247,0.11385,0.00890842095
train,datasets/brain-tumor/images/train/00352_103.jpg,datasets/brain-tumor/labels/train/00352_103.txt,1,0.35759,0.65669,0.159624,0.09507,0.01517545368
